Transaction_ID,Amount,Time,Transaction_Type,Location,Card_Type,Merchant_Category,Device_Type,Previous_Fraudulent,Fraudulent
369,982.9767182725357,65982,Online,UK,Amex,Travel,Laptop,1,0
370,351.45969787145145,36683,POS,India,Visa,Travel,Tablet,1,0
371,508.3861168802461,17618,POS,India,Visa,Electronics,Desktop,1,0
372,96.0180191294909,6587,Online,India,Discover,Electronics,Mobile,0,0
373,476.74258897586236,62790,POS,India,Discover,Food,Tablet,0,0
374,3416.6188332147026,31480,ATM,Canada,Discover,Electronics,Laptop,1,0
375,360.58729905884377,20527,POS,Canada,MasterCard,Food,Mobile,1,0
376,1598.2832733173377,23569,Online,India,MasterCard,Electronics,Mobile,1,0
377,4225.152178292426,11151,ATM,India,Discover,Food,Mobile,0,0
378,121.2433190004502,71094,ATM,USA,MasterCard,Electronics,Tablet,0,0
379,4073.2700705317343,59174,POS,Canada,Amex,Grocery,Mobile,0,0
380,1412.8645999931327,44739,POS,USA,Discover,Food,Mobile,1,0
381,595.233313970173,32954,Online,USA,Discover,Grocery,Laptop,1,0
382,3485.2021409939325,35303,ATM,Germany,MasterCard,Grocery,Mobile,1,0
383,3146.5695196655206,34700,Online,UK,Visa,Grocery,Tablet,0,0
384,4387.972707567629,67568,POS,Canada,Discover,Grocery,Laptop,1,0
385,3676.6798638004093,66788,ATM,India,MasterCard,Retail,Desktop,0,0
386,4018.3872472723187,71045,Online,India,MasterCard,Travel,Laptop,1,0
387,1413.7626899936758,37842,Online,UK,Visa,Retail,Mobile,1,0
388,891.3105211797155,13900,Online,Canada,Discover,Electronics,Desktop,0,0
389,3754.3206844460874,80059,Online,India,Visa,Electronics,Laptop,0,0
390,4035.1395226399836,1881,Online,India,Amex,Travel,Mobile,1,0
391,4952.573184293363,33037,ATM,Germany,Visa,Travel,Laptop,0,0
392,2066.025296172575,1630,Online,USA,Visa,Travel,Tablet,0,0
393,1863.230338534952,20789,ATM,India,MasterCard,Grocery,Mobile,0,0
394,3883.182738906274,83494,Online,Canada,Visa,Retail,Tablet,0,0
395,1707.313683563824,46151,POS,UK,Amex,Electronics,Mobile,0,0
396,4654.132841389805,48920,POS,Germany,MasterCard,Retail,Tablet,1,0
397,4292.771695455844,67231,Online,Canada,Amex,Retail,Desktop,1,0
398,2147.8251667382165,80357,POS,Germany,Visa,Retail,Tablet,1,0
399,3755.6009836185294,3262,ATM,USA,Amex,Travel,Laptop,1,1
400,3773.9416560529885,66981,Online,India,Amex,Travel,Mobile,0,1
401,520.1037248354834,81972,ATM,Canada,Visa,Electronics,Laptop,1,0
402,4513.251768864436,75485,Online,UK,Visa,Electronics,Tablet,0,0
403,2528.7356003770465,54722,POS,USA,MasterCard,Electronics,Mobile,1,1
404,4133.155043208169,50818,ATM,USA,MasterCard,Retail,Tablet,1,0
405,1603.6477571479056,29932,POS,Germany,Discover,Travel,Desktop,0,0
406,4478.138526338521,6901,POS,USA,MasterCard,Grocery,Desktop,1,0
407,1949.0623852771448,8597,Online,Canada,Visa,Retail,Desktop,1,0
408,59.13406914409031,63909,ATM,Germany,Amex,Food,Tablet,1,0
409,4527.382972214222,72391,POS,USA,Amex,Retail,Tablet,1,0
410,460.9769505467371,84214,Online,UK,MasterCard,Travel,Desktop,1,0
411,1599.9716197641224,8263,Online,Canada,MasterCard,Food,Tablet,1,0
412,4750.559525418771,63293,Online,UK,Visa,Retail,Laptop,1,0
413,4753.282698953093,25805,POS,UK,Amex,Travel,Tablet,0,0
414,2869.322251175814,11874,Online,Germany,Discover,Travel,Laptop,1,0
415,3161.0268747881473,14079,ATM,India,Discover,Grocery,Desktop,1,0
416,2244.985382281707,49850,ATM,Germany,MasterCard,Retail,Tablet,1,0
417,1469.5878046318323,72779,POS,Canada,Discover,Travel,Desktop,1,0
418,1646.6794041227301,9018,ATM,Canada,Visa,Electronics,Mobile,1,0
419,3364.229688104807,49500,Online,Germany,Discover,Travel,Tablet,1,0
420,3763.110774541212,12100,POS,India,MasterCard,Grocery,Tablet,0,0
421,3958.9373234106133,57021,Online,Germany,Visa,Travel,Desktop,1,0
422,3949.142623258797,19800,POS,Canada,Amex,Retail,Desktop,1,0
423,460.5744847282084,63400,POS,India,Visa,Retail,Desktop,0,0
424,2474.6294219893944,29437,Online,Canada,MasterCard,Food,Mobile,0,0
425,292.5060062831382,76537,ATM,India,MasterCard,Retail,Mobile,1,0
426,2749.896767207059,46675,ATM,India,Discover,Food,Desktop,1,0
427,2210.4448543600183,19942,POS,Germany,Discover,Electronics,Tablet,1,0
428,4439.082392877707,20862,Online,Germany,Amex,Grocery,Tablet,0,0
429,1757.820487697633,11669,Online,Germany,Amex,Electronics,Desktop,0,0
430,589.7497470558912,53772,POS,India,MasterCard,Food,Laptop,1,0
431,719.2434518539151,15916,ATM,India,MasterCard,Travel,Mobile,1,0
432,3808.745605428774,10878,Online,Canada,MasterCard,Travel,Mobile,0,0
433,3092.999226264724,2985,ATM,UK,Amex,Electronics,Laptop,0,0
434,510.10776723333726,73648,ATM,Germany,MasterCard,Travel,Desktop,0,0
435,425.11349654441216,41235,POS,Canada,Amex,Food,Tablet,0,0
436,3506.3408116383043,18931,POS,Canada,MasterCard,Grocery,Tablet,1,0
437,368.45121678914666,336,ATM,USA,Visa,Retail,Mobile,0,0
438,4110.190996155329,42933,Online,Germany,Visa,Food,Laptop,0,0
439,3532.6799246466985,84899,Online,Canada,MasterCard,Food,Tablet,1,0
440,411.3371593062893,45536,POS,USA,Visa,Retail,Mobile,0,0
441,428.76438185553366,69504,ATM,Germany,Amex,Retail,Tablet,1,0
442,4933.264694613372,51148,Online,India,Discover,Grocery,Tablet,0,0
443,1874.482624801821,16279,Online,USA,Visa,Grocery,Tablet,1,0
444,1856.35752459912,68665,POS,India,Discover,Grocery,Mobile,0,0
445,4064.9338384512253,71386,ATM,UK,Visa,Travel,Laptop,1,0
446,4736.506644032374,86124,Online,UK,Amex,Food,Desktop,1,0
447,4930.07531379524,77485,POS,UK,Visa,Retail,Laptop,0,0
448,3768.1240353684134,74055,Online,UK,Visa,Food,Tablet,1,0
449,1884.4166297269242,77273,Online,Canada,MasterCard,Food,Laptop,1,0
450,422.08607990985047,66670,Online,UK,Discover,Grocery,Tablet,0,0
451,3886.848845057547,76474,POS,Canada,Discover,Grocery,Mobile,1,0
452,2794.2292274303463,54028,ATM,Canada,Amex,Food,Mobile,1,0
453,2123.9889361886467,71128,POS,Germany,Amex,Grocery,Mobile,0,0
454,4532.240153548206,18108,ATM,Canada,Discover,Travel,Tablet,0,1
455,560.431424119226,52495,Online,Canada,MasterCard,Retail,Laptop,1,0
456,2465.6623959328413,82806,ATM,UK,MasterCard,Food,Desktop,1,0
457,61.71145561325825,76533,Online,Canada,Discover,Retail,Desktop,1,0
458,2345.959906760661,56830,Online,India,Visa,Travel,Mobile,1,0
459,286.23486203077755,74640,POS,UK,Discover,Grocery,Desktop,1,0
460,598.4954917590193,52509,Online,USA,Visa,Electronics,Tablet,0,0
461,592.0436026516389,66406,POS,UK,Discover,Travel,Laptop,1,0
462,3247.8054590697375,39519,ATM,Canada,Visa,Electronics,Desktop,0,0
463,3731.4941719307894,49649,ATM,India,MasterCard,Retail,Desktop,0,0
464,2918.9269816603123,34524,Online,UK,Discover,Food,Laptop,0,0
465,4811.051879630337,33885,POS,India,Amex,Grocery,Desktop,0,0
466,1877.4785447209017,44369,Online,USA,Visa,Travel,Laptop,1,0
467,1432.1318709778943,30676,POS,USA,MasterCard,Grocery,Tablet,1,0
468,4343.652645306354,64093,POS,Germany,Amex,Electronics,Tablet,1,0
469,1121.861213404666,47764,POS,Germany,MasterCard,Electronics,Tablet,0,0
470,4816.296584505853,50799,ATM,UK,Visa,Food,Mobile,0,0
471,65.71160107563261,79414,POS,Germany,Discover,Electronics,Tablet,1,0
472,4849.544739404657,72307,ATM,India,MasterCard,Food,Desktop,0,0
473,220.5837601931277,82062,POS,Germany,Discover,Travel,Mobile,1,0
474,4456.259852921865,31923,ATM,India,Discover,Food,Mobile,0,0
475,2640.8670398860677,78388,ATM,Germany,MasterCard,Electronics,Mobile,0,1
476,4964.859156615905,47574,ATM,Germany,MasterCard,Retail,Tablet,0,0
477,373.6138408533173,43391,Online,Germany,MasterCard,Food,Mobile,0,0
478,2771.5021505845975,53664,POS,Canada,Discover,Grocery,Tablet,0,0
479,4846.6661654173995,67384,Online,Canada,Amex,Retail,Tablet,0,0
480,2617.8737316298934,31027,POS,Germany,Visa,Food,Mobile,0,0
481,3148.8461974856364,35464,POS,India,Amex,Grocery,Mobile,1,0
482,3480.264701478163,34485,Online,UK,Discover,Retail,Desktop,1,0
483,2275.432618515027,19456,ATM,USA,MasterCard,Food,Mobile,0,0
484,3139.652610019897,74795,POS,Canada,MasterCard,Travel,Tablet,0,0
485,2923.649988055886,35554,ATM,Germany,Visa,Grocery,Desktop,1,0
486,4506.28426240249,46922,Online,USA,Visa,Travel,Desktop,0,0
487,232.00466980558207,13409,ATM,Canada,Amex,Electronics,Tablet,1,0
488,1408.4111320131904,69327,POS,UK,Amex,Food,Mobile,1,0
489,4752.305362962411,36639,POS,India,Visa,Food,Mobile,1,0
490,4451.867600535127,63627,POS,Germany,Discover,Grocery,Laptop,1,0
491,2281.005480164636,83424,Online,UK,Amex,Food,Mobile,1,0
492,3102.562326018676,19692,POS,Canada,MasterCard,Electronics,Laptop,0,0
493,1390.5190089907578,78840,Online,Germany,MasterCard,Food,Desktop,0,0
494,944.6651928201877,54200,ATM,USA,Discover,Retail,Desktop,1,0
495,2321.173532675211,57415,POS,India,Visa,Travel,Desktop,0,0
496,1769.9943789901338,18074,POS,Canada,Amex,Electronics,Laptop,1,0
497,2920.362278695106,15549,POS,India,MasterCard,Electronics,Tablet,0,0
498,393.28451164009925,29963,ATM,Germany,Visa,Travel,Tablet,0,0
499,4872.102064292501,52265,POS,UK,Amex,Travel,Desktop,0,0
500,4931.122668675616,16061,Online,India,Discover,Electronics,Laptop,0,0
501,3492.3177615286268,58226,ATM,USA,MasterCard,Travel,Laptop,0,0
502,2682.8013498888813,28810,ATM,Canada,Discover,Grocery,Desktop,0,0
503,1551.0904433502071,60006,ATM,USA,Discover,Travel,Mobile,0,0
504,4069.9061234362084,22800,ATM,India,Discover,Retail,Desktop,0,0
505,3425.232206906627,75476,ATM,UK,Amex,Retail,Laptop,1,0
506,817.2716120277321,69460,Online,UK,Discover,Grocery,Mobile,1,0
507,4555.081286546743,57767,ATM,USA,Amex,Travel,Tablet,0,0
508,4113.573528401229,28054,POS,Germany,Amex,Retail,Mobile,0,0
509,4749.250566893161,75319,ATM,Germany,Discover,Food,Tablet,0,0
510,3629.968944399858,45397,ATM,UK,Discover,Travel,Laptop,1,0
511,3069.0089036992704,13233,ATM,USA,Visa,Grocery,Desktop,0,0
512,2094.123966271641,25068,ATM,USA,MasterCard,Travel,Desktop,0,0
513,4663.978774353296,65727,ATM,USA,Visa,Electronics,Desktop,1,0
514,4330.98912805454,70453,Online,India,MasterCard,Electronics,Desktop,1,0
515,230.8672571804161,25832,Online,Germany,MasterCard,Retail,Desktop,1,0
516,136.70303761377377,86242,ATM,Germany,Visa,Electronics,Laptop,0,0
517,1885.4345175558578,13682,Online,India,Visa,Grocery,Laptop,1,0
518,4053.7138872552555,23383,POS,Canada,MasterCard,Retail,Desktop,0,0
519,4936.444265928148,58160,ATM,India,MasterCard,Grocery,Mobile,1,0
520,756.3323710621232,23666,POS,USA,MasterCard,Grocery,Desktop,0,1
521,2972.682923183915,58817,POS,India,Amex,Electronics,Tablet,0,0
522,1907.5498288719525,34642,ATM,USA,MasterCard,Electronics,Tablet,0,0
523,4849.722417083943,41830,POS,UK,Discover,Grocery,Tablet,1,0
524,4211.384021062865,10234,POS,USA,Discover,Electronics,Tablet,0,0
525,4192.451880032134,57616,POS,Germany,Discover,Electronics,Desktop,0,0
526,2346.1223331758765,9221,ATM,India,Visa,Electronics,Tablet,0,0
527,2077.0234141766377,11410,ATM,USA,Visa,Travel,Mobile,1,0
528,1370.6683242938777,80055,POS,Canada,Visa,Grocery,Desktop,0,0
529,286.5956057713809,61413,ATM,UK,MasterCard,Food,Tablet,0,0
530,4324.288269393991,1051,ATM,Canada,Discover,Grocery,Desktop,0,0
531,4065.4405406047376,75301,POS,Canada,MasterCard,Retail,Desktop,0,1
532,4998.589778064223,76918,ATM,Canada,Amex,Electronics,Desktop,1,0
533,4983.201001184158,78116,Online,UK,Amex,Electronics,Laptop,0,0
534,2779.381369485124,56563,ATM,UK,Visa,Food,Tablet,1,0
535,3846.09213882665,44757,Online,UK,Amex,Retail,Laptop,1,0
536,4724.104820762728,77475,POS,UK,Discover,Travel,Mobile,0,0
537,4248.988716433671,51257,ATM,Canada,Amex,Grocery,Mobile,1,0
538,1240.5037682072723,307,POS,Germany,Visa,Travel,Laptop,1,1
539,2255.467955873917,56889,POS,Germany,MasterCard,Retail,Tablet,1,0
540,650.1512786817175,68895,POS,UK,Amex,Food,Desktop,0,0
541,4770.484881157318,35944,POS,India,Discover,Retail,Mobile,1,0
542,3032.842299082146,38134,POS,USA,Discover,Food,Mobile,1,0
543,1147.0708134897964,27323,ATM,India,Discover,Travel,Mobile,0,0
544,3360.1449186072546,71762,Online,India,MasterCard,Travel,Tablet,0,0
545,3092.5505610871896,25954,ATM,India,Discover,Retail,Laptop,1,0
546,1794.0227765740383,55021,ATM,Germany,Visa,Retail,Laptop,1,0
547,572.220173037147,79866,ATM,USA,Visa,Electronics,Tablet,1,0
548,3359.508111986034,70427,ATM,India,Discover,Food,Mobile,0,0
549,2603.9369660144475,4992,Online,UK,Amex,Electronics,Tablet,1,0
550,3862.7303667195183,1961,ATM,Germany,Discover,Grocery,Tablet,0,0
551,2603.216688054407,12497,POS,UK,Visa,Grocery,Laptop,1,0
552,4261.6465940911075,32551,ATM,UK,Visa,Retail,Tablet,1,0
553,2761.7746596785555,76384,ATM,India,Visa,Travel,Tablet,0,0
554,2806.8851678192545,55755,Online,UK,Amex,Grocery,Mobile,1,0
555,4383.884745278433,13255,Online,USA,Amex,Grocery,Desktop,0,0
556,2020.3969167309233,4567,POS,UK,Amex,Electronics,Mobile,1,0
557,674.4060661109505,48847,ATM,India,Visa,Electronics,Laptop,0,0
558,148.76946818512818,48003,ATM,UK,MasterCard,Grocery,Desktop,0,0
559,3776.910592089727,20389,ATM,Germany,Discover,Retail,Mobile,1,0
560,3103.446209010556,44523,POS,Germany,Discover,Electronics,Tablet,0,0
561,3521.878441655622,61576,Online,Germany,Visa,Grocery,Tablet,1,0
562,1068.7559867370092,43919,POS,Canada,Amex,Travel,Desktop,0,0
563,686.175520555915,82103,ATM,Germany,MasterCard,Electronics,Desktop,0,0
564,77.65060501107024,3358,Online,Germany,MasterCard,Grocery,Tablet,0,0
565,1756.1848562389519,76524,Online,Canada,Amex,Food,Laptop,1,0
566,2951.6388458388924,5698,POS,Germany,Discover,Electronics,Mobile,0,0
567,1964.259005273163,66809,Online,India,Discover,Food,Tablet,0,0
568,2190.1872355085266,55805,Online,Germany,MasterCard,Electronics,Mobile,0,0
569,4521.2726789962735,31349,ATM,Germany,MasterCard,Electronics,Mobile,1,0
570,1744.5360577813851,76777,ATM,Canada,Amex,Food,Mobile,1,0
571,2572.377498353255,50248,Online,India,Discover,Retail,Mobile,0,0
572,3919.3467986420096,75033,Online,UK,MasterCard,Grocery,Laptop,0,0
573,1985.7311976947444,44041,POS,USA,Discover,Retail,Laptop,1,0
574,3112.323067638228,31954,POS,India,MasterCard,Retail,Laptop,0,0
575,4312.506725189992,8002,Online,UK,Amex,Grocery,Tablet,0,0
576,4747.855515169922,69783,ATM,India,Discover,Travel,Tablet,0,0
577,739.6320372405445,19738,Online,UK,MasterCard,Retail,Tablet,0,0
578,4633.305187681664,10703,Online,UK,MasterCard,Retail,Laptop,0,0
579,2463.120883932293,49422,ATM,India,MasterCard,Retail,Mobile,0,0
580,1294.930719553297,83106,ATM,Canada,MasterCard,Travel,Laptop,1,1
581,2298.383102410115,61899,POS,India,Amex,Electronics,Tablet,0,0
582,4900.262713550957,12392,POS,India,Discover,Food,Desktop,0,1
583,2465.6273794943836,44724,POS,UK,Discover,Food,Tablet,1,0
584,1647.1142933861036,32299,POS,USA,Visa,Travel,Mobile,1,0
585,3168.8372673120452,15641,ATM,UK,Discover,Retail,Laptop,1,0
586,1204.5273657970745,79534,Online,Germany,Visa,Food,Desktop,1,0
587,383.93732390277626,6305,POS,India,MasterCard,Travel,Desktop,0,0
588,648.7542109436929,18782,POS,India,Amex,Grocery,Mobile,1,0
589,644.5889655940733,78257,ATM,Canada,Amex,Food,Laptop,0,1
590,763.7539540939102,77963,ATM,UK,MasterCard,Grocery,Desktop,1,0
591,698.4417273838036,20566,Online,Canada,Visa,Retail,Tablet,1,0
592,3206.169350292057,67766,Online,India,MasterCard,Food,Mobile,1,0
593,913.4910215737284,6511,ATM,UK,Amex,Travel,Desktop,0,0
594,1731.6080802026968,26177,POS,UK,Amex,Electronics,Mobile,1,0
595,4484.458107480529,4765,POS,Germany,Discover,Food,Laptop,1,0
596,2372.4383931130474,20354,POS,Germany,Visa,Food,Laptop,1,0
597,3339.450903912531,23929,Online,USA,Discover,Food,Laptop,0,0
598,865.737756652141,28820,POS,Germany,Amex,Food,Tablet,0,0
599,965.4836489493106,29523,POS,UK,Amex,Travel,Desktop,1,0
600,209.1387382510619,71088,ATM,Germany,Discover,Travel,Laptop,0,0
601,848.8306400454619,66163,POS,USA,Discover,Electronics,Tablet,1,0
602,1396.5587434646334,77525,ATM,India,Amex,Travel,Laptop,0,0
603,889.1673689623503,13780,POS,Germany,Discover,Travel,Laptop,1,0
604,448.06915611649276,6589,Online,UK,Discover,Retail,Desktop,0,0
605,607.5761761475011,34812,POS,India,Visa,Retail,Tablet,1,0
606,2306.589946323465,45939,POS,UK,Amex,Grocery,Laptop,0,0
607,1035.6369234369336,51493,ATM,India,MasterCard,Electronics,Tablet,0,0
608,1824.527955935137,40953,ATM,UK,Visa,Retail,Tablet,1,0
609,2519.56926792001,65785,ATM,Germany,MasterCard,Electronics,Laptop,1,1
610,3453.5221690036797,19309,POS,Germany,Discover,Electronics,Laptop,0,0
611,201.36413850628918,54195,POS,USA,Discover,Food,Mobile,1,0
612,3998.054942550668,25901,Online,India,MasterCard,Electronics,Desktop,1,0
613,3141.3624455070844,23576,POS,USA,Discover,Food,Laptop,1,0
614,413.3863645846152,31508,Online,Canada,Discover,Grocery,Mobile,1,0
615,4368.525227413352,74711,ATM,Germany,Visa,Grocery,Desktop,0,0
616,4604.757640656407,25464,ATM,India,MasterCard,Grocery,Laptop,1,0
617,310.0844094750444,60281,ATM,USA,Visa,Food,Tablet,0,0
618,1388.0038524952827,16260,Online,USA,MasterCard,Food,Desktop,0,0
619,4031.9753925663413,35440,POS,Canada,Visa,Grocery,Tablet,1,0
620,3742.5571534663736,56683,ATM,USA,Amex,Food,Mobile,1,0
621,926.6824916851048,41430,POS,UK,Amex,Travel,Laptop,0,0
622,1050.699870066868,1987,POS,Germany,MasterCard,Travel,Mobile,1,0
623,1855.508153442953,25105,ATM,USA,Amex,Food,Laptop,1,0
624,2425.1923110291514,78484,Online,USA,Visa,Food,Laptop,0,0
625,3093.182583793828,13026,POS,Canada,MasterCard,Retail,Tablet,0,0
626,1847.7236296510132,68309,ATM,UK,Amex,Retail,Mobile,0,0
627,2315.360907085074,45927,POS,USA,Amex,Electronics,Tablet,1,0
628,3738.6173359781137,75414,POS,Germany,MasterCard,Electronics,Tablet,1,0
629,188.2325984385365,57535,POS,Germany,Amex,Electronics,Tablet,0,0
630,1265.9225369983837,42946,POS,USA,Amex,Grocery,Mobile,0,0
631,3568.1811814933394,56561,POS,UK,MasterCard,Travel,Laptop,1,0
632,4476.558154247561,10377,Online,Germany,Amex,Grocery,Laptop,1,0
633,2560.828823367752,53592,Online,Germany,Amex,Food,Mobile,1,0
634,2662.906858900252,7347,ATM,UK,Amex,Retail,Laptop,0,0
635,540.3241966421814,33776,Online,UK,Amex,Food,Mobile,1,0
636,2239.824772283156,3783,Online,USA,Discover,Food,Mobile,1,0
637,2665.423245942841,55798,Online,India,MasterCard,Retail,Laptop,0,0
638,1216.1401656554747,4298,POS,Canada,Discover,Food,Desktop,1,0
639,1349.869938592158,70204,POS,India,Discover,Electronics,Tablet,0,0
640,1889.53439470759,86207,ATM,India,Visa,Retail,Mobile,1,0
641,105.2556328997432,55161,ATM,Germany,Discover,Food,Mobile,0,0
642,1613.7854320879756,60652,ATM,UK,Discover,Electronics,Desktop,0,0
643,1061.1827949477406,34484,POS,Germany,Visa,Electronics,Mobile,0,0
644,1640.8492741286836,20922,Online,Canada,Amex,Travel,Mobile,1,1
645,603.2118484371598,34028,Online,USA,Amex,Electronics,Laptop,1,0
646,4453.183767295775,20316,POS,Canada,Discover,Grocery,Laptop,1,0
647,2969.9943055024733,76996,ATM,Germany,Visa,Retail,Desktop,1,0
648,3397.1160841267256,16968,ATM,Germany,Amex,Retail,Mobile,0,0
649,3946.910336843655,30266,ATM,Germany,Visa,Retail,Tablet,1,0
650,2494.718783650641,24000,POS,Germany,MasterCard,Food,Laptop,1,0
651,439.16683899668135,14011,ATM,India,MasterCard,Food,Tablet,0,1
652,2687.847176383646,2866,ATM,USA,MasterCard,Grocery,Tablet,0,0
653,2936.271384514291,5898,POS,India,MasterCard,Electronics,Desktop,0,0
654,3728.4701735507283,18395,Online,Germany,Discover,Food,Desktop,0,0
655,2161.1394334172487,39019,POS,UK,MasterCard,Electronics,Mobile,1,0
656,642.263612463841,4006,POS,India,MasterCard,Electronics,Desktop,0,0
657,1422.4606494646287,34393,POS,Germany,Visa,Food,Laptop,1,0
658,1818.5960705111822,10956,POS,Germany,Amex,Food,Mobile,1,0
659,3231.356620451348,50042,Online,USA,Visa,Grocery,Mobile,0,0
660,2856.0376318212147,6078,ATM,Canada,Discover,Travel,Tablet,0,0
661,1783.7031458597419,29631,POS,India,MasterCard,Retail,Tablet,0,0
662,4932.643667720934,62901,Online,India,Amex,Food,Tablet,0,0
663,3030.845222687651,69497,ATM,India,Amex,Food,Mobile,0,0
664,1189.9478247212924,41574,ATM,Germany,MasterCard,Electronics,Desktop,1,0
665,513.4034507389167,31417,ATM,USA,MasterCard,Travel,Desktop,0,0
666,768.5314002257385,83639,POS,Germany,Discover,Food,Desktop,1,0
667,1233.5588532806182,65006,POS,Germany,Discover,Travel,Mobile,0,0
668,807.6034594314806,39454,ATM,UK,MasterCard,Retail,Mobile,1,0
669,936.9022851362723,1587,ATM,USA,MasterCard,Electronics,Mobile,1,0
670,1429.0503676257663,54710,ATM,India,MasterCard,Grocery,Mobile,1,0
671,871.0011084973004,75886,ATM,Canada,MasterCard,Retail,Mobile,0,0
672,4484.343296008994,18816,ATM,India,Amex,Travel,Desktop,0,0
673,405.7675595799028,85824,ATM,Germany,Discover,Travel,Mobile,0,0
674,2624.934390903422,29432,Online,USA,MasterCard,Retail,Desktop,1,0
675,2054.9321508133594,48617,ATM,USA,MasterCard,Travel,Mobile,1,0
676,4911.981191458489,72373,POS,USA,Amex,Grocery,Desktop,0,0
677,564.6343163294215,34217,POS,UK,Visa,Grocery,Laptop,0,1
678,1992.2887172334795,20884,POS,India,MasterCard,Travel,Laptop,1,0
679,4847.504814210468,5454,ATM,UK,Amex,Travel,Desktop,1,0
680,4328.2080938404315,74960,POS,Canada,Amex,Grocery,Laptop,0,0
681,4086.2749943916533,43618,Online,Germany,Visa,Travel,Laptop,0,0
682,1293.2246210894746,83948,ATM,UK,Discover,Food,Desktop,0,1
683,858.5834990133787,62671,POS,UK,Discover,Electronics,Mobile,1,0
684,3344.872883522533,47111,Online,Germany,Discover,Food,Mobile,1,0
685,4647.233065692291,39613,Online,USA,MasterCard,Travel,Desktop,0,0
686,2786.0306506045795,85678,POS,Germany,Discover,Travel,Tablet,0,0
687,2860.2053839021496,59993,Online,India,MasterCard,Electronics,Tablet,0,0
